shipping_id,order_id,delivery_status,shipping_date,return_date
SHIP_23435,ORD_17435,In Transit,2025-10-09,
SHIP_23436,ORD_17436,Returned,2025-12-16,2025-12-23
SHIP_23437,ORD_17437,Returned,2025-05-13,2025-05-17
SHIP_23438,ORD_17438,Delivered,2026-03-15,
SHIP_23439,ORD_17439,In Transit,2025-08-30,
SHIP_23440,ORD_17440,Returned,2025-11-23,2025-11-27
SHIP_23441,ORD_17441,In Transit,2026-03-27,
SHIP_23442,ORD_17442,Delivered,2025-04-05,
SHIP_23443,ORD_17443,Cancelled,,
SHIP_23444,ORD_17444,Returned,2025-12-19,2025-12-24
SHIP_23445,ORD_17445,Delivered,2025-06-30,
SHIP_23446,ORD_17446,Delivered,2025-12-22,
SHIP_23447,ORD_17447,Returned,2025-05-02,2025-05-07
SHIP_23448,ORD_17448,In Transit,2026-02-09,
SHIP_23449,ORD_17449,In Transit,2025-05-06,
SHIP_23450,ORD_17450,Delivered,2025-06-06,
SHIP_23451,ORD_17451,Returned,2025-05-21,2025-05-25
SHIP_23452,ORD_17452,In Transit,2025-08-09,
SHIP_23453,ORD_17453,Returned,2025-08-24,2025-08-31
SHIP_23454,ORD_17454,Returned,2025-06-27,2025-06-30
SHIP_23455,ORD_17455,Delivered,2025-10-15,
SHIP_23456,ORD_17456,Returned,2025-10-11,2025-10-17
SHIP_23457,ORD_17457,In Transit,2026-03-28,
SHIP_23458,ORD_17458,Delivered,2025-10-12,
SHIP_23459,ORD_17459,Delivered,2026-03-28,
SHIP_23460,ORD_17460,Delivered,2025-05-30,
SHIP_23461,ORD_17461,Returned,2025-09-22,2025-09-27
SHIP_23462,ORD_17462,In Transit,2026-01-22,
SHIP_23463,ORD_17463,Delivered,2025-09-11,
SHIP_23464,ORD_17464,Returned,2025-11-27,2025-12-04
SHIP_23465,ORD_17465,In Transit,2026-02-18,
SHIP_23466,ORD_17466,Delivered,2026-01-20,
SHIP_23467,ORD_17467,Delivered,2025-09-01,
SHIP_23468,ORD_17468,Returned,2025-10-04,2025-10-08
SHIP_23469,ORD_17469,Returned,2025-09-24,2025-09-28
SHIP_23470,ORD_17470,Delivered,2025-04-06,
SHIP_23471,ORD_17471,Delivered,2026-01-09,
SHIP_23472,ORD_17472,Returned,2025-07-14,2025-07-21
SHIP_23473,ORD_17473,Cancelled,,
SHIP_23474,ORD_17474,Delivered,2026-01-26,
SHIP_23475,ORD_17475,Cancelled,,
SHIP_23476,ORD_17476,Returned,2025-10-16,2025-10-19
SHIP_23477,ORD_17477,In Transit,2025-10-10,
SHIP_23478,ORD_17478,In Transit,2025-08-02,
SHIP_23479,ORD_17479,Delivered,2026-03-03,
SHIP_23480,ORD_17480,In Transit,2025-04-01,
SHIP_23481,ORD_17481,Returned,2025-09-22,2025-09-25
SHIP_23482,ORD_17482,Cancelled,,
SHIP_23483,ORD_17483,In Transit,2025-11-11,
SHIP_23484,ORD_17484,Delivered,2025-05-14,
SHIP_23485,ORD_17485,Returned,2025-08-19,2025-08-24
SHIP_23486,ORD_17486,Delivered,2025-06-23,
SHIP_23487,ORD_17487,Delivered,2025-09-24,
SHIP_23488,ORD_17488,Returned,2025-09-08,2025-09-13
SHIP_23489,ORD_17489,Delivered,2026-01-06,
SHIP_23490,ORD_17490,Delivered,2025-11-24,
SHIP_23491,ORD_17491,Returned,2025-04-04,2025-04-11
SHIP_23492,ORD_17492,Returned,2025-12-05,2025-12-09
SHIP_23493,ORD_17493,Delivered,2025-05-02,
SHIP_23494,ORD_17494,Delivered,2026-01-02,
SHIP_23495,ORD_17495,Cancelled,,
SHIP_23496,ORD_17496,In Transit,2025-05-31,
SHIP_23497,ORD_17497,Delivered,2025-11-26,
SHIP_23498,ORD_17498,Cancelled,,
SHIP_23499,ORD_17499,In Transit,2025-06-14,
SHIP_23500,ORD_17500,In Transit,2025-06-14,
SHIP_23501,ORD_17501,Delivered,2025-12-28,
SHIP_23502,ORD_17502,Delivered,2026-01-08,
SHIP_23503,ORD_17503,Returned,2025-06-08,2025-06-12
SHIP_23504,ORD_17504,Delivered,2026-03-10,
SHIP_23505,ORD_17505,Delivered,2025-07-27,
SHIP_23506,ORD_17506,Delivered,2025-09-06,
SHIP_23507,ORD_17507,Returned,2025-06-09,2025-06-15
SHIP_23508,ORD_17508,Returned,2026-03-19,2026-03-24
SHIP_23509,ORD_17509,Delivered,2025-09-10,
SHIP_23510,ORD_17510,In Transit,2025-06-26,
SHIP_23511,ORD_17511,In Transit,2026-02-19,
SHIP_23512,ORD_17512,Cancelled,,
SHIP_23513,ORD_17513,Delivered,2025-04-02,
SHIP_23514,ORD_17514,In Transit,2025-05-18,
SHIP_23515,ORD_17515,Returned,2025-06-16,2025-06-23
SHIP_23516,ORD_17516,Cancelled,,
SHIP_23517,ORD_17517,Delivered,2025-12-23,
SHIP_23518,ORD_17518,Returned,2026-03-17,2026-03-20
SHIP_23519,ORD_17519,Cancelled,,
SHIP_23520,ORD_17520,In Transit,2025-10-24,
SHIP_23521,ORD_17521,Cancelled,,
SHIP_23522,ORD_17522,In Transit,2025-08-17,
SHIP_23523,ORD_17523,Returned,2025-09-06,2025-09-12
SHIP_23524,ORD_17524,Delivered,2026-01-20,
SHIP_23525,ORD_17525,Delivered,2025-07-05,
SHIP_23526,ORD_17526,Delivered,2025-05-18,
SHIP_23527,ORD_17527,Cancelled,,
SHIP_23528,ORD_17528,In Transit,2026-03-26,
SHIP_23529,ORD_17529,Returned,2025-10-05,2025-10-11
SHIP_23530,ORD_17530,Delivered,2025-05-09,
SHIP_23531,ORD_17531,Delivered,2026-03-01,
SHIP_23532,ORD_17532,In Transit,2025-11-14,
SHIP_23533,ORD_17533,Returned,2025-08-25,2025-08-28
SHIP_23534,ORD_17534,Returned,2026-03-20,2026-03-24
SHIP_23535,ORD_17535,Delivered,2025-04-20,
SHIP_23536,ORD_17536,Delivered,2025-08-12,
SHIP_23537,ORD_17537,Cancelled,,
SHIP_23538,ORD_17538,In Transit,2026-01-28,
SHIP_23539,ORD_17539,Delivered,2026-02-04,
SHIP_23540,ORD_17540,Returned,2026-02-18,2026-02-23
SHIP_23541,ORD_17541,In Transit,2025-08-26,
SHIP_23542,ORD_17542,In Transit,2025-06-13,
SHIP_23543,ORD_17543,Returned,2025-10-10,2025-10-17
SHIP_23544,ORD_17544,Delivered,2025-05-23,
SHIP_23545,ORD_17545,In Transit,2025-04-20,
SHIP_23546,ORD_17546,Delivered,2025-08-15,
SHIP_23547,ORD_17547,In Transit,2026-01-22,
SHIP_23548,ORD_17548,Delivered,2025-09-22,
SHIP_23549,ORD_17549,Returned,2025-10-04,2025-10-07
SHIP_23550,ORD_17550,Delivered,2025-11-01,
SHIP_23551,ORD_17551,In Transit,2025-12-24,
SHIP_23552,ORD_17552,In Transit,2025-04-08,
SHIP_23553,ORD_17553,Delivered,2025-12-01,
SHIP_23554,ORD_17554,Delivered,2025-08-05,
SHIP_23555,ORD_17555,Delivered,2026-03-27,
SHIP_23556,ORD_17556,In Transit,2025-12-04,
SHIP_23557,ORD_17557,Cancelled,,
SHIP_23558,ORD_17558,In Transit,2025-09-25,
SHIP_23559,ORD_17559,Returned,2026-03-17,2026-03-21
SHIP_23560,ORD_17560,Delivered,2025-11-19,
SHIP_23561,ORD_17561,Returned,2026-03-02,2026-03-06
SHIP_23562,ORD_17562,Delivered,2025-04-19,
SHIP_23563,ORD_17563,Delivered,2025-05-25,
SHIP_23564,ORD_17564,In Transit,2025-05-28,
SHIP_23565,ORD_17565,Delivered,2025-08-19,
SHIP_23566,ORD_17566,Delivered,2025-11-15,
SHIP_23567,ORD_17567,In Transit,2026-01-21,
SHIP_23568,ORD_17568,In Transit,2025-05-07,
SHIP_23569,ORD_17569,Delivered,2025-04-02,
SHIP_23570,ORD_17570,Delivered,2026-01-28,
SHIP_23571,ORD_17571,Returned,2025-11-21,2025-11-26
SHIP_23572,ORD_17572,Delivered,2026-02-24,
SHIP_23573,ORD_17573,Cancelled,,
SHIP_23574,ORD_17574,Cancelled,,
SHIP_23575,ORD_17575,Delivered,2025-07-14,
SHIP_23576,ORD_17576,In Transit,2025-04-22,
SHIP_23577,ORD_17577,In Transit,2026-01-12,
SHIP_23578,ORD_17578,In Transit,2025-12-17,
SHIP_23579,ORD_17579,In Transit,2025-05-13,
SHIP_23580,ORD_17580,Delivered,2025-08-19,
SHIP_23581,ORD_17581,Delivered,2025-07-14,
SHIP_23582,ORD_17582,Delivered,2026-01-21,
SHIP_23583,ORD_17583,Delivered,2026-03-22,
SHIP_23584,ORD_17584,Returned,2026-02-24,2026-02-27
SHIP_23585,ORD_17585,Returned,2025-04-04,2025-04-10
SHIP_23586,ORD_17586,In Transit,2025-12-13,
SHIP_23587,ORD_17587,Delivered,2026-01-24,
SHIP_23588,ORD_17588,In Transit,2025-03-31,
SHIP_23589,ORD_17589,Delivered,2025-11-19,
SHIP_23590,ORD_17590,Delivered,2025-05-24,
SHIP_23591,ORD_17591,Returned,2025-11-14,2025-11-21
SHIP_23592,ORD_17592,Delivered,2025-06-19,
SHIP_23593,ORD_17593,Delivered,2026-02-04,
SHIP_23594,ORD_17594,Cancelled,,
SHIP_23595,ORD_17595,Returned,2026-02-02,2026-02-07
SHIP_23596,ORD_17596,In Transit,2025-07-16,
SHIP_23597,ORD_17597,Delivered,2026-03-23,
SHIP_23598,ORD_17598,Delivered,2025-11-27,
SHIP_23599,ORD_17599,In Transit,2025-12-02,
SHIP_23600,ORD_17600,Delivered,2025-07-30,
SHIP_23601,ORD_17601,Delivered,2025-12-19,
SHIP_23602,ORD_17602,Returned,2025-05-16,2025-05-20
SHIP_23603,ORD_17603,Delivered,2025-10-31,
SHIP_23604,ORD_17604,Returned,2025-10-23,2025-10-28
SHIP_23605,ORD_17605,Returned,2025-05-28,2025-05-31
SHIP_23606,ORD_17606,Returned,2026-03-26,2026-04-01
SHIP_23607,ORD_17607,Delivered,2025-11-01,
SHIP_23608,ORD_17608,In Transit,2026-01-06,
SHIP_23609,ORD_17609,Returned,2026-03-24,2026-03-28
SHIP_23610,ORD_17610,In Transit,2025-06-28,
SHIP_23611,ORD_17611,Delivered,2025-07-18,
SHIP_23612,ORD_17612,In Transit,2026-01-11,
SHIP_23613,ORD_17613,In Transit,2026-02-28,
SHIP_23614,ORD_17614,Delivered,2025-09-21,
SHIP_23615,ORD_17615,In Transit,2025-10-27,
SHIP_23616,ORD_17616,Delivered,2025-04-28,
SHIP_23617,ORD_17617,Delivered,2025-09-16,
SHIP_23618,ORD_17618,Delivered,2025-11-28,
SHIP_23619,ORD_17619,In Transit,2026-01-21,
SHIP_23620,ORD_17620,In Transit,2025-09-26,
SHIP_23621,ORD_17621,Delivered,2026-03-07,
SHIP_23622,ORD_17622,Delivered,2025-07-24,
SHIP_23623,ORD_17623,Delivered,2025-05-30,
SHIP_23624,ORD_17624,Returned,2025-04-05,2025-04-09
SHIP_23625,ORD_17625,Delivered,2025-06-03,
SHIP_23626,ORD_17626,Delivered,2026-03-30,
SHIP_23627,ORD_17627,Returned,2025-10-22,2025-10-25
SHIP_23628,ORD_17628,In Transit,2025-11-17,
SHIP_23629,ORD_17629,Delivered,2025-08-12,
SHIP_23630,ORD_17630,In Transit,2025-04-28,
SHIP_23631,ORD_17631,Delivered,2025-06-08,
SHIP_23632,ORD_17632,In Transit,2025-12-27,
SHIP_23633,ORD_17633,Delivered,2026-03-30,
SHIP_23634,ORD_17634,Returned,2026-01-09,2026-01-12
SHIP_23635,ORD_17635,Cancelled,,
SHIP_23636,ORD_17636,In Transit,2025-08-28,
SHIP_23637,ORD_17637,Returned,2025-09-02,2025-09-06
SHIP_23638,ORD_17638,Delivered,2025-04-13,
SHIP_23639,ORD_17639,Delivered,2026-02-11,
SHIP_23640,ORD_17640,Delivered,2025-09-04,
SHIP_23641,ORD_17641,Delivered,2026-01-28,
SHIP_23642,ORD_17642,Returned,2025-06-28,2025-07-04
SHIP_23643,ORD_17643,Returned,2025-04-07,2025-04-13
SHIP_23644,ORD_17644,Delivered,2026-02-23,
SHIP_23645,ORD_17645,Delivered,2025-04-27,
SHIP_23646,ORD_17646,In Transit,2025-04-09,
SHIP_23647,ORD_17647,Delivered,2025-08-29,
SHIP_23648,ORD_17648,Returned,2025-05-21,2025-05-27
SHIP_23649,ORD_17649,Delivered,2025-11-27,
SHIP_23650,ORD_17650,Delivered,2025-12-18,
SHIP_23651,ORD_17651,Delivered,2025-11-19,
SHIP_23652,ORD_17652,Delivered,2025-07-30,
SHIP_23653,ORD_17653,In Transit,2025-10-16,
SHIP_23654,ORD_17654,In Transit,2025-07-27,
SHIP_23655,ORD_17655,In Transit,2025-06-19,
SHIP_23656,ORD_17656,Delivered,2025-09-22,
SHIP_23657,ORD_17657,Delivered,2025-09-11,
SHIP_23658,ORD_17658,In Transit,2025-12-07,
SHIP_23659,ORD_17659,Delivered,2026-03-05,
SHIP_23660,ORD_17660,Delivered,2025-04-04,
SHIP_23661,ORD_17661,Returned,2025-08-05,2025-08-09
SHIP_23662,ORD_17662,Cancelled,,
SHIP_23663,ORD_17663,Delivered,2025-07-08,
SHIP_23664,ORD_17664,Delivered,2025-05-20,
SHIP_23665,ORD_17665,Cancelled,,
SHIP_23666,ORD_17666,In Transit,2025-10-14,
SHIP_23667,ORD_17667,Returned,2025-09-12,2025-09-17
SHIP_23668,ORD_17668,Cancelled,,
SHIP_23669,ORD_17669,Returned,2025-04-02,2025-04-06
SHIP_23670,ORD_17670,In Transit,2025-11-28,
SHIP_23671,ORD_17671,Delivered,2025-05-24,
SHIP_23672,ORD_17672,Delivered,2025-09-09,
SHIP_23673,ORD_17673,In Transit,2025-09-02,
SHIP_23674,ORD_17674,Delivered,2026-02-20,
SHIP_23675,ORD_17675,Delivered,2026-01-25,
SHIP_23676,ORD_17676,Delivered,2025-12-04,
SHIP_23677,ORD_17677,In Transit,2025-12-01,
SHIP_23678,ORD_17678,Delivered,2026-03-24,
SHIP_23679,ORD_17679,Delivered,2025-10-09,
SHIP_23680,ORD_17680,Delivered,2025-08-09,
SHIP_23681,ORD_17681,Delivered,2025-09-09,
SHIP_23682,ORD_17682,Cancelled,,
SHIP_23683,ORD_17683,Cancelled,,
SHIP_23684,ORD_17684,In Transit,2025-07-14,
SHIP_23685,ORD_17685,In Transit,2025-09-08,
SHIP_23686,ORD_17686,Cancelled,,
SHIP_23687,ORD_17687,Delivered,2025-09-21,
SHIP_23688,ORD_17688,Delivered,2026-01-06,
SHIP_23689,ORD_17689,Delivered,2025-07-07,
SHIP_23690,ORD_17690,Returned,2025-11-23,2025-11-30
SHIP_23691,ORD_17691,Returned,2025-10-19,2025-10-22
SHIP_23692,ORD_17692,Delivered,2025-09-15,
SHIP_23693,ORD_17693,In Transit,2025-12-04,
SHIP_23694,ORD_17694,Delivered,2025-12-06,
SHIP_23695,ORD_17695,Returned,2025-09-22,2025-09-28
SHIP_23696,ORD_17696,Returned,2025-04-05,2025-04-08
SHIP_23697,ORD_17697,Delivered,2026-03-09,
SHIP_23698,ORD_17698,Delivered,2025-07-20,
SHIP_23699,ORD_17699,Returned,2025-04-06,2025-04-10
SHIP_23700,ORD_17700,Delivered,2026-03-24,
SHIP_23701,ORD_17701,Cancelled,,
SHIP_23702,ORD_17702,Cancelled,,
SHIP_23703,ORD_17703,Delivered,2025-04-13,
SHIP_23704,ORD_17704,Delivered,2025-12-29,
SHIP_23705,ORD_17705,Cancelled,,
SHIP_23706,ORD_17706,Returned,2026-01-10,2026-01-16
SHIP_23707,ORD_17707,Delivered,2025-12-30,
SHIP_23708,ORD_17708,Delivered,2025-05-28,
SHIP_23709,ORD_17709,Cancelled,,
SHIP_23710,ORD_17710,In Transit,2026-03-28,
SHIP_23711,ORD_17711,In Transit,2025-09-15,
SHIP_23712,ORD_17712,Returned,2026-02-04,2026-02-07
SHIP_23713,ORD_17713,Delivered,2025-10-03,
SHIP_23714,ORD_17714,Delivered,2026-01-04,
SHIP_23715,ORD_17715,In Transit,2025-04-09,
SHIP_23716,ORD_17716,Delivered,2025-10-27,
SHIP_23717,ORD_17717,Delivered,2025-05-24,
SHIP_23718,ORD_17718,Returned,2025-04-13,2025-04-16
SHIP_23719,ORD_17719,Cancelled,,
SHIP_23720,ORD_17720,Returned,2026-03-30,2026-04-04
SHIP_23721,ORD_17721,In Transit,2025-04-19,
SHIP_23722,ORD_17722,Delivered,2025-08-22,
SHIP_23723,ORD_17723,Delivered,2025-09-02,
SHIP_23724,ORD_17724,Returned,2026-03-25,2026-03-30
SHIP_23725,ORD_17725,Delivered,2025-10-18,
SHIP_23726,ORD_17726,Delivered,2026-02-23,
SHIP_23727,ORD_17727,Cancelled,,
SHIP_23728,ORD_17728,Delivered,2025-10-09,
SHIP_23729,ORD_17729,Delivered,2026-02-16,
SHIP_23730,ORD_17730,Cancelled,,
SHIP_23731,ORD_17731,Returned,2026-03-23,2026-03-26
SHIP_23732,ORD_17732,Delivered,2025-08-10,
SHIP_23733,ORD_17733,Delivered,2026-03-16,
SHIP_23734,ORD_17734,Delivered,2025-12-19,
SHIP_23735,ORD_17735,Returned,2026-01-21,2026-01-26
SHIP_23736,ORD_17736,Delivered,2025-10-18,
SHIP_23737,ORD_17737,Delivered,2026-02-21,
SHIP_23738,ORD_17738,In Transit,2025-07-21,
SHIP_23739,ORD_17739,Returned,2025-08-08,2025-08-14
SHIP_23740,ORD_17740,Delivered,2025-07-28,
SHIP_23741,ORD_17741,Cancelled,,
SHIP_23742,ORD_17742,Delivered,2025-12-29,
SHIP_23743,ORD_17743,Delivered,2025-11-02,
SHIP_23744,ORD_17744,Returned,2025-09-20,2025-09-24
SHIP_23745,ORD_17745,In Transit,2025-09-15,
SHIP_23746,ORD_17746,Delivered,2025-08-30,
SHIP_23747,ORD_17747,In Transit,2025-06-06,
SHIP_23748,ORD_17748,Cancelled,,
SHIP_23749,ORD_17749,Returned,2025-11-26,2025-12-03
SHIP_23750,ORD_17750,Cancelled,,
SHIP_23751,ORD_17751,Returned,2025-11-03,2025-11-09
SHIP_23752,ORD_17752,Delivered,2025-07-31,
SHIP_23753,ORD_17753,Returned,2026-02-07,2026-02-11
SHIP_23754,ORD_17754,Delivered,2026-01-21,
SHIP_23755,ORD_17755,In Transit,2025-12-17,
SHIP_23756,ORD_17756,Delivered,2025-04-20,
SHIP_23757,ORD_17757,Returned,2025-06-10,2025-06-13
SHIP_23758,ORD_17758,Cancelled,,
SHIP_23759,ORD_17759,In Transit,2025-07-21,
SHIP_23760,ORD_17760,In Transit,2025-07-30,
SHIP_23761,ORD_17761,Cancelled,,
SHIP_23762,ORD_17762,Delivered,2025-09-29,
SHIP_23763,ORD_17763,Delivered,2025-06-23,
SHIP_23764,ORD_17764,Returned,2025-07-15,2025-07-20
SHIP_23765,ORD_17765,Returned,2025-09-10,2025-09-16
SHIP_23766,ORD_17766,Returned,2025-06-17,2025-06-23
SHIP_23767,ORD_17767,In Transit,2025-07-13,
SHIP_23768,ORD_17768,In Transit,2026-01-28,
SHIP_23769,ORD_17769,Returned,2025-06-27,2025-07-02
SHIP_23770,ORD_17770,Cancelled,,
SHIP_23771,ORD_17771,Delivered,2026-01-15,
SHIP_23772,ORD_17772,Returned,2025-09-21,2025-09-28
SHIP_23773,ORD_17773,In Transit,2026-01-08,
SHIP_23774,ORD_17774,Returned,2025-08-16,2025-08-23
SHIP_23775,ORD_17775,Cancelled,,
SHIP_23776,ORD_17776,Returned,2025-04-02,2025-04-05
SHIP_23777,ORD_17777,In Transit,2026-02-28,
SHIP_23778,ORD_17778,Delivered,2026-01-02,
SHIP_23779,ORD_17779,Delivered,2025-06-02,
SHIP_23780,ORD_17780,Delivered,2025-06-02,
SHIP_23781,ORD_17781,Delivered,2025-12-25,
SHIP_23782,ORD_17782,Delivered,2025-06-07,
SHIP_23783,ORD_17783,Delivered,2026-02-05,
SHIP_23784,ORD_17784,In Transit,2025-08-21,
SHIP_23785,ORD_17785,In Transit,2025-04-16,
SHIP_23786,ORD_17786,Returned,2025-10-31,2025-11-03
SHIP_23787,ORD_17787,Delivered,2025-06-13,
SHIP_23788,ORD_17788,In Transit,2026-02-13,
SHIP_23789,ORD_17789,Delivered,2025-05-25,
SHIP_23790,ORD_17790,Delivered,2026-01-27,
SHIP_23791,ORD_17791,Returned,2025-08-26,2025-09-02
SHIP_23792,ORD_17792,Delivered,2026-02-24,
SHIP_23793,ORD_17793,Delivered,2026-03-01,
SHIP_23794,ORD_17794,Returned,2025-09-07,2025-09-13
SHIP_23795,ORD_17795,Delivered,2025-05-01,
SHIP_23796,ORD_17796,Returned,2025-08-14,2025-08-21
SHIP_23797,ORD_17797,Returned,2026-02-28,2026-03-06
SHIP_23798,ORD_17798,Returned,2025-05-06,2025-05-10
SHIP_23799,ORD_17799,In Transit,2025-06-17,
SHIP_23800,ORD_17800,Cancelled,,
SHIP_23801,ORD_17801,Returned,2025-06-30,2025-07-05
SHIP_23802,ORD_17802,Delivered,2026-03-18,
SHIP_23803,ORD_17803,Delivered,2025-07-14,
SHIP_23804,ORD_17804,Delivered,2026-02-04,
SHIP_23805,ORD_17805,In Transit,2025-05-15,
SHIP_23806,ORD_17806,Delivered,2025-11-20,
SHIP_23807,ORD_17807,Returned,2025-11-03,2025-11-09
SHIP_23808,ORD_17808,Delivered,2025-05-12,
SHIP_23809,ORD_17809,In Transit,2025-08-01,
SHIP_23810,ORD_17810,Returned,2025-12-26,2025-12-31
SHIP_23811,ORD_17811,Returned,2026-02-02,2026-02-09
SHIP_23812,ORD_17812,Delivered,2026-03-15,
SHIP_23813,ORD_17813,Delivered,2025-09-28,
SHIP_23814,ORD_17814,Returned,2025-10-16,2025-10-23
SHIP_23815,ORD_17815,Delivered,2025-04-17,
SHIP_23816,ORD_17816,Delivered,2025-11-13,
SHIP_23817,ORD_17817,Delivered,2025-12-27,
SHIP_23818,ORD_17818,Returned,2025-11-02,2025-11-07
SHIP_23819,ORD_17819,Returned,2025-04-08,2025-04-15
SHIP_23820,ORD_17820,Delivered,2025-10-26,
SHIP_23821,ORD_17821,Cancelled,,
SHIP_23822,ORD_17822,In Transit,2025-10-06,
SHIP_23823,ORD_17823,Cancelled,,
SHIP_23824,ORD_17824,Returned,2025-07-29,2025-08-03
SHIP_23825,ORD_17825,Returned,2026-02-11,2026-02-14
SHIP_23826,ORD_17826,Delivered,2025-09-30,
SHIP_23827,ORD_17827,Returned,2026-01-31,2026-02-07
SHIP_23828,ORD_17828,Returned,2025-09-20,2025-09-23
SHIP_23829,ORD_17829,Delivered,2025-11-26,
SHIP_23830,ORD_17830,Delivered,2026-03-12,
SHIP_23831,ORD_17831,Delivered,2026-03-27,
SHIP_23832,ORD_17832,Delivered,2025-12-05,
SHIP_23833,ORD_17833,Returned,2025-10-16,2025-10-22
SHIP_23834,ORD_17834,Delivered,2026-03-04,
SHIP_23835,ORD_17835,Delivered,2025-06-28,
SHIP_23836,ORD_17836,Delivered,2025-11-13,
SHIP_23837,ORD_17837,In Transit,2025-07-24,
SHIP_23838,ORD_17838,Cancelled,,
SHIP_23839,ORD_17839,Delivered,2025-04-21,
SHIP_23840,ORD_17840,In Transit,2025-08-26,
SHIP_23841,ORD_17841,Delivered,2025-06-25,
SHIP_23842,ORD_17842,Delivered,2026-02-27,
SHIP_23843,ORD_17843,Delivered,2025-06-09,
SHIP_23844,ORD_17844,In Transit,2025-05-25,
SHIP_23845,ORD_17845,Returned,2025-11-24,2025-11-29
SHIP_23846,ORD_17846,Returned,2025-11-22,2025-11-28
SHIP_23847,ORD_17847,Delivered,2025-05-19,
SHIP_23848,ORD_17848,In Transit,2025-06-09,
SHIP_23849,ORD_17849,Delivered,2025-10-14,
SHIP_23850,ORD_17850,Returned,2025-07-19,2025-07-26
SHIP_23851,ORD_17851,Delivered,2026-03-29,
SHIP_23852,ORD_17852,In Transit,2025-06-14,
SHIP_23853,ORD_17853,Returned,2025-10-28,2025-10-31
SHIP_23854,ORD_17854,Delivered,2025-03-31,
SHIP_23855,ORD_17855,Returned,2025-07-31,2025-08-03
SHIP_23856,ORD_17856,Delivered,2025-06-26,
SHIP_23857,ORD_17857,Returned,2025-08-10,2025-08-17
SHIP_23858,ORD_17858,Returned,2025-07-11,2025-07-14
SHIP_23859,ORD_17859,In Transit,2025-11-22,
SHIP_23860,ORD_17860,Delivered,2025-07-13,
SHIP_23861,ORD_17861,In Transit,2025-10-04,
SHIP_23862,ORD_17862,Cancelled,,
SHIP_23863,ORD_17863,Delivered,2025-05-25,
SHIP_23864,ORD_17864,Delivered,2025-04-05,
SHIP_23865,ORD_17865,Cancelled,,
SHIP_23866,ORD_17866,Delivered,2025-08-22,
SHIP_23867,ORD_17867,Delivered,2025-07-26,
SHIP_23868,ORD_17868,Returned,2026-01-02,2026-01-08
SHIP_23869,ORD_17869,Returned,2025-07-11,2025-07-15
SHIP_23870,ORD_17870,Delivered,2025-11-23,
SHIP_23871,ORD_17871,In Transit,2025-07-30,
SHIP_23872,ORD_17872,In Transit,2025-05-06,
SHIP_23873,ORD_17873,Delivered,2025-09-23,
SHIP_23874,ORD_17874,Delivered,2026-03-23,
SHIP_23875,ORD_17875,Delivered,2025-06-12,
SHIP_23876,ORD_17876,Delivered,2025-06-23,
SHIP_23877,ORD_17877,Delivered,2025-11-13,
SHIP_23878,ORD_17878,Cancelled,,
SHIP_23879,ORD_17879,In Transit,2026-01-04,
SHIP_23880,ORD_17880,Delivered,2026-01-23,
SHIP_23881,ORD_17881,Delivered,2025-05-15,
SHIP_23882,ORD_17882,Delivered,2025-12-01,
SHIP_23883,ORD_17883,Delivered,2025-09-30,
SHIP_23884,ORD_17884,Delivered,2025-05-17,
SHIP_23885,ORD_17885,In Transit,2025-12-31,
SHIP_23886,ORD_17886,In Transit,2025-09-17,
SHIP_23887,ORD_17887,In Transit,2025-12-04,
SHIP_23888,ORD_17888,In Transit,2025-05-14,
SHIP_23889,ORD_17889,In Transit,2025-12-08,
SHIP_23890,ORD_17890,In Transit,2025-04-05,
SHIP_23891,ORD_17891,Delivered,2026-02-08,
SHIP_23892,ORD_17892,Returned,2025-11-15,2025-11-19
SHIP_23893,ORD_17893,Delivered,2025-05-25,
SHIP_23894,ORD_17894,Delivered,2025-08-12,
SHIP_23895,ORD_17895,Returned,2025-07-29,2025-08-05
SHIP_23896,ORD_17896,In Transit,2026-03-13,
SHIP_23897,ORD_17897,Delivered,2025-09-19,
SHIP_23898,ORD_17898,Returned,2025-08-26,2025-09-01
SHIP_23899,ORD_17899,Delivered,2025-04-24,
SHIP_23900,ORD_17900,Delivered,2025-07-02,
SHIP_23901,ORD_17901,Returned,2025-11-27,2025-12-03
SHIP_23902,ORD_17902,Delivered,2026-01-18,
SHIP_23903,ORD_17903,Returned,2026-03-23,2026-03-30
SHIP_23904,ORD_17904,Delivered,2025-09-17,
SHIP_23905,ORD_17905,Delivered,2025-05-19,
SHIP_23906,ORD_17906,Delivered,2025-09-18,
SHIP_23907,ORD_17907,Returned,2025-08-18,2025-08-25
SHIP_23908,ORD_17908,Delivered,2025-08-14,
SHIP_23909,ORD_17909,Delivered,2025-07-17,
SHIP_23910,ORD_17910,Delivered,2026-03-07,
SHIP_23911,ORD_17911,Delivered,2025-12-26,
SHIP_23912,ORD_17912,Delivered,2025-05-18,
SHIP_23913,ORD_17913,In Transit,2025-12-25,
SHIP_23914,ORD_17914,Delivered,2026-02-06,
SHIP_23915,ORD_17915,Delivered,2025-12-12,
SHIP_23916,ORD_17916,In Transit,2026-03-13,
SHIP_23917,ORD_17917,In Transit,2025-07-18,
SHIP_23918,ORD_17918,Delivered,2025-10-16,
SHIP_23919,ORD_17919,In Transit,2025-08-03,
SHIP_23920,ORD_17920,In Transit,2025-10-07,
